invoice_id,invoice_record_index,decision,known_violation,reasons,hospital_id
INV-H5-000051,51,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000052,52,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000053,53,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000054,54,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000055,55,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000056,56,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000057,57,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000058,58,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000059,59,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000060,60,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000061,61,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000062,62,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000063,63,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000064,64,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000065,65,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000066,66,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000067,67,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000068,68,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000069,69,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000070,70,review,False,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000072,72,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000073,73,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000074,74,erroneous,True,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000074,829,erroneous,True,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000075,75,review,False,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000076,76,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000076,104,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000077,77,erroneous,True,expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000078,78,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000079,79,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000080,80,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000081,81,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000082,82,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000083,83,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000084,84,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000085,85,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000086,86,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000089,89,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000091,91,erroneous,True,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000092,92,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000093,93,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000094,94,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000095,95,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000096,96,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000097,97,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000098,98,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000099,99,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000100,100,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000101,101,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000102,102,erroneous,True,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000105,105,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000106,106,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000107,107,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000108,108,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000109,109,erroneous,True,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000110,110,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000111,111,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000112,112,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000113,113,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000114,114,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000115,115,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000116,116,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000117,117,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|invalid_date_payability_requires_review|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000118,118,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000119,119,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000120,120,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000122,122,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000123,123,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000124,124,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000125,125,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000126,126,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000127,127,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000128,128,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000129,129,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000130,130,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000131,131,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000133,133,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000136,136,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000137,137,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000138,138,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000139,139,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000140,140,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000141,141,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H5
INV-H5-000143,143,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000144,144,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000145,145,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000146,146,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000149,149,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000150,150,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000151,151,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000152,152,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000156,156,review,False,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000157,157,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000158,158,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000159,159,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000160,160,erroneous,True,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000161,161,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000162,162,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000163,163,erroneous,True,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000164,164,erroneous,True,cap_actual_quantity_unknown|expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000165,165,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000166,166,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000167,167,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000168,168,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000169,169,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000170,170,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review,H5
INV-H5-000170,263,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review,H5
INV-H5-000171,171,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000172,172,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000173,173,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000174,174,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000175,175,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000177,177,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000178,178,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000180,180,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000181,181,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000182,182,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000184,184,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000185,185,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000186,186,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000188,188,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000189,189,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000190,190,erroneous,True,cap_actual_quantity_unknown|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review,H5
INV-H5-000191,191,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000192,192,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000193,193,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000195,195,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000196,196,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000197,197,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000198,198,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000199,199,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000201,201,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000202,202,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000203,203,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000205,205,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000209,209,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000210,210,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H5
INV-H5-000212,212,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000213,213,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000214,214,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000215,215,erroneous,True,bundle_eligibility_uncertain|contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000216,216,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000217,217,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000218,218,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000219,219,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000220,220,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000223,223,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000224,224,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000225,225,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000226,226,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000229,229,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000230,230,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000231,231,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000233,233,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000234,234,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000235,235,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000237,237,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000238,238,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000239,239,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000240,240,review,False,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000242,242,review,False,contractual_dual_unit_unresolved|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000243,243,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000244,244,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000246,246,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000247,247,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000248,248,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000249,249,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000251,251,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000252,252,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000253,253,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000254,254,review,False,bundle_eligibility_uncertain|contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000255,255,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000256,256,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000257,257,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000258,258,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000260,260,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000260,908,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000261,261,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000264,264,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000265,265,review,False,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000266,266,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000268,268,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000269,269,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000270,270,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000271,271,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000272,272,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000273,273,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000275,275,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000276,276,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000277,277,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000280,280,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000283,283,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000286,286,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000287,287,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000288,288,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000289,289,erroneous,True,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000294,294,erroneous,True,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000295,295,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000296,296,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000297,297,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000300,300,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000301,301,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000307,307,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H5
INV-H5-000308,308,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000309,309,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000311,311,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000311,363,erroneous,True,bundle_eligibility_uncertain|delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|facility_code_multiplier_unknown|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|nonunique_invoice_id|plan_tier_multiplier_unknown|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000312,312,erroneous,True,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved,H5
INV-H5-000313,313,review,False,delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000314,314,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000317,317,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000319,319,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000320,320,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000321,321,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000322,322,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000323,323,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000324,324,review,False,bundle_eligibility_uncertain|expected_total_unknown|service_match_unresolved,H5
INV-H5-000326,326,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000327,327,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved,H5
INV-H5-000328,328,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000329,329,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000330,330,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000331,331,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000334,334,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000335,335,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000336,336,review,False,contractual_dual_unit_unresolved|delivered_quantity_or_duplicate_identity_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000337,337,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000338,338,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000339,339,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000340,340,review,False,expected_total_unknown|service_match_unresolved,H5
INV-H5-000341,341,review,False,contractual_dual_unit_unresolved|expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000342,342,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000343,343,erroneous,True,contractual_dual_unit_unresolved|exclusion_presence_uncertain|expected_total_unknown|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000345,345,review,False,exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review|volume_discount_uncertain,H5
INV-H5-000348,348,review,False,expected_total_unknown|service_match_unresolved|volume_discount_uncertain,H5
INV-H5-000349,349,review,False,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|expected_total_unknown|retention_or_payable_quantity_requires_review,H5
INV-H5-000352,352,review,False,expected_total_unknown|volume_discount_uncertain,H5
INV-H5-000354,354,review,False,expected_total_unknown|volume_discount_uncertain,H5
